Transaction_ID,Date,SKU_ID,Product_Name,Category,Quantity_Sold,Unit_Price,Total_Amount,Store_Location,Payment_Method,Discount_Applied,Customer_Type,Channel
T019249,2023-12-19,88384214,Amul Lite Spread 250g,Butter & Spreads,21,54.0,1134.0,Central,Card,37.07,Family,Online Portal
T019250,2024-02-07,57348568,Amul Peanut Spread Creamy 200g,Butter & Spreads,9,51.0,459.0,East,Cash,54.75,VIP,Offline Store
T019251,2025-01-26,64335100,Amul Slim & Trim Milk 500ml,Dairy Products,24,100.0,2400.0,West,UPI,172.67,Occasional,Mobile App
T019252,2024-06-14,82147020,Amul Almond Bar 40g,Chocolates,5,57.0,285.0,Central,Net Banking,18.27,Returning,Offline Store
T019253,2023-09-30,42543602,Amul Choco Milk 200ml,Beverages (New Flavors),10,301.0,3010.0,Central,UPI,49.82,Regular,franchise store
T019254,2024-11-20,26980737,Amul Tru Orange Juice 200ml,Beverages,17,116.0,1972.0,East,Cash,262.66,VIP,Mobile App
T019255,2024-01-30,44564353,Amul Fresh Cream 250ml,Dairy Products,7,100.0,700.0,East,Wallet,81.7,Regular,Mobile App
T019256,2025-01-12,11288909,Amul Mithai Mate Condensed Milk 400g,Dairy Products,12,100.0,1200.0,North,Net Banking,127.64,Seasonal,franchise store
T019257,2025-06-08,91017437,Amul Lactose-Free Milk 1L,Dairy Products,9,100.0,900.0,North,Wallet,5.84,Occasional,Online Portal
T019258,2025-06-07,26980737,Amul Tru Orange Juice 200ml,Beverages,14,116.0,1624.0,East,Net Banking,125.19,Family,franchise store
T019259,2024-02-11,71579542,Amul Mystic Mocha Chocolate 150g,Chocolates,15,30.0,450.0,South,Wallet,70.63,Family,Offline Store
T019260,2024-08-26,16367289,Amul Strawberry Magic 750ml,Ice Creams,15,300.0,4500.0,South,Net Banking,482.97,Business,Mobile App
T019261,2025-02-15,79195263,Amul Kool Saffron Milk 200ml,Beverages,10,120.0,1200.0,West,Wallet,60.37,VIP,Online Portal
T019262,2024-06-14,83950377,Amul Veggie Sticks 100g,Snacks & Savories,7,85.0,595.0,Central,Net Banking,14.06,VIP,franchise store
T019263,2024-03-15,12571772,Amul Basundi 1L,Specialty Products,15,400.0,6000.0,Central,Card,57.48,Business,Online Portal
T019264,2025-01-14,25444452,Amul Ice Cream Cake 1kg,Others,31,500.0,15500.0,South,Card,2057.99,Returning,Mobile App
T019265,2023-09-08,81837793,Amul Low Fat Yogurt 100g,Health & Nutrition,21,436.0,9156.0,South,Cash,1480.2,First-time,Mobile App
T019266,2024-12-14,97994268,Amul Butter Scotch Ice Cream 1L,Ice Creams,9,300.0,2700.0,North,Wallet,484.2,VIP,Mobile App
T019267,2023-12-19,71930565,Amul Cow Ghee 1L,Ghee & Cooking Essentials,25,800.0,20000.0,Central,Net Banking,1445.6,Returning,franchise store
T019268,2025-03-05,13006228,Amul Dark Chocolate Ice Cream 1L,Ice Creams,13,300.0,3900.0,West,Cash,48.28,Business,Offline Store
T019269,2023-09-11,61133075,Amul Butter Croissant 80g,Bakery Items,9,187.0,1683.0,East,Cash,177.22,Loyal,franchise store
T019270,2025-05-08,97719922,Amul Cheese Block 500g,Cheese & Cheese Products,8,500.0,4000.0,West,UPI,512.97,Regular,Online Portal
T019271,2025-02-27,21750991,Amul Greek Yogurt Strawberry 100g,Probiotic & Health Range,10,223.0,2230.0,South,Cash,182.53,VIP,Offline Store
T019272,2024-01-04,64335100,Amul Slim & Trim Milk 500ml,Dairy Products,23,100.0,2300.0,Central,Card,349.51,VIP,Online Portal
T019273,2024-08-22,64829395,Amul Cream Tetra Pack 250ml,UHT & Long Life,22,150.0,3300.0,East,Wallet,450.3,Regular,franchise store
T019274,2024-04-08,51783426,Amul Cold Coffee 200ml,Beverages (New Flavors),10,375.0,3750.0,East,Net Banking,65.4,First-time,Offline Store
T019275,2025-04-11,51783426,Amul Cold Coffee 200ml,Beverages (New Flavors),17,375.0,6375.0,East,UPI,820.0,Returning,franchise store
T019276,2024-05-04,14701085,Amul Kool Elaichi Milk 200ml,Beverages,16,120.0,1920.0,West,Net Banking,297.18,Business,Online Portal
T019277,2024-03-17,97719922,Amul Cheese Block 500g,Cheese & Cheese Products,8,500.0,4000.0,Central,Card,404.17,Occasional,Offline Store
T019278,2025-06-26,16367289,Amul Strawberry Magic 750ml,Ice Creams,8,300.0,2400.0,North,UPI,246.34,First-time,Mobile App
T019279,2025-01-19,83734632,Amul Cheese Spread Yummy Plain 200g,Butter & Spreads,25,177.0,4425.0,East,Cash,483.29,First-time,Mobile App
T019280,2024-10-22,13006228,Amul Dark Chocolate Ice Cream 1L,Ice Creams,7,300.0,2100.0,Central,Net Banking,9.23,Family,Online Portal
T019281,2024-07-12,81837793,Amul Low Fat Yogurt 100g,Health & Nutrition,20,436.0,8720.0,East,Card,1224.86,Regular,Online Portal
T019282,2024-10-20,82147020,Amul Almond Bar 40g,Chocolates,8,57.0,456.0,Central,Net Banking,71.57,Family,Mobile App
T019283,2024-09-03,83950377,Amul Veggie Sticks 100g,Snacks & Savories,3,85.0,255.0,East,UPI,19.2,Returning,Mobile App
T019284,2023-11-24,18439717,Amul Frozen Cheese Corn Nuggets 400g,Bakery & Frozen,12,250.0,3000.0,West,Wallet,191.86,Loyal,franchise store
T019285,2024-12-09,64935768,Amul Mithai Gulab Jamun Tin 1kg,Specialty Products,22,400.0,8800.0,Central,Net Banking,585.94,Regular,franchise store
T019286,2023-12-24,34223963,Amul Vanilla Muffin 90g,Bakery Items,21,51.0,1071.0,West,Cash,37.65,Seasonal,Mobile App
T019287,2025-03-27,81997831,Amul Cheese Crackers 120g,Snacks & Savories,16,509.0,8144.0,South,UPI,1053.45,VIP,franchise store
T019288,2023-11-27,63607529,Amul Emmental Cheese 200g,Cheese & Cheese Products,18,500.0,9000.0,South,UPI,316.62,VIP,franchise store
T019289,2024-10-14,28937579,Amul Chocolate Donut 80g,Bakery Items,12,429.0,5148.0,South,Card,220.93,Returning,franchise store
T019290,2023-08-26,51772550,Amul Pizza Base 200g,Bakery & Frozen,14,250.0,3500.0,North,Cash,619.93,First-time,franchise store
T019291,2025-03-24,71930565,Amul Cow Ghee 1L,Ghee & Cooking Essentials,23,800.0,18400.0,Central,Card,2986.68,New,Online Portal
T019292,2025-03-12,79666428,Amul Pizza Cheese 1kg,Cheese & Cheese Products,10,500.0,5000.0,West,Wallet,948.76,Loyal,franchise store
T019293,2024-09-18,97994268,Amul Butter Scotch Ice Cream 1L,Ice Creams,17,300.0,5100.0,East,Wallet,785.48,Regular,franchise store
T019294,2024-07-14,64335100,Amul Slim & Trim Milk 500ml,Dairy Products,15,100.0,1500.0,East,Wallet,196.12,Loyal,Offline Store
T019295,2023-10-11,4664321,Amul Buttermilk Masala 200ml,Beverages (New Flavors),17,600.0,10200.0,North,Cash,123.31,Seasonal,Offline Store
T019296,2024-06-01,48334136,Amul Protein Shake Vanilla 200ml,Health & Nutrition,12,600.0,7200.0,East,Net Banking,576.93,VIP,Mobile App
T019297,2025-05-12,62882309,Amul Frozen Paneer Tikka 500g,Bakery & Frozen,21,250.0,5250.0,Central,UPI,467.21,First-time,Online Portal
T019298,2024-03-09,24078757,Amul Kesar Pista Ice Cream 1L,Ice Creams,22,300.0,6600.0,South,UPI,398.31,Seasonal,Mobile App
T019299,2024-06-21,62232487,Amul Milk Chocolate 150g,Chocolates,13,115.0,1495.0,Central,Cash,193.1,New,Mobile App
T019300,2024-05-14,42543602,Amul Choco Milk 200ml,Beverages (New Flavors),10,301.0,3010.0,East,UPI,32.27,Seasonal,Mobile App
T019301,2025-04-02,93684965,Amul Mithai Mate UHT 200g,UHT & Long Life,19,150.0,2850.0,South,UPI,120.17,First-time,Mobile App
T019302,2025-07-07,11071426,Amul Buffalo Ghee 1L,Ghee & Cooking Essentials,11,703.0,7733.0,South,Cash,868.25,Family,Mobile App
T019303,2024-07-24,7241154,Amul Rajbhog Ice Cream 1L,Ice Creams,23,300.0,6900.0,North,Wallet,1377.04,Returning,franchise store
T019304,2024-04-06,88384214,Amul Lite Spread 250g,Butter & Spreads,12,54.0,648.0,North,Card,57.11,Loyal,franchise store
T019305,2024-12-24,56068016,Amul Fortified Milk 1L,Health & Nutrition,10,600.0,6000.0,South,UPI,569.19,First-time,franchise store
T019306,2024-05-28,18439717,Amul Frozen Cheese Corn Nuggets 400g,Bakery & Frozen,13,250.0,3250.0,North,Cash,511.45,Regular,franchise store
T019307,2025-03-30,72940877,Amul Butter Cookies 200g,Others,13,500.0,6500.0,West,UPI,102.74,First-time,Mobile App
T019308,2025-06-07,64335100,Amul Slim & Trim Milk 500ml,Dairy Products,18,100.0,1800.0,South,Card,12.86,Returning,Mobile App
T019309,2023-11-08,45007361,Amul Vanilla Ice Cream 1L,Ice Creams,9,149.0,1341.0,North,Cash,100.97,Regular,franchise store
T019310,2024-01-29,72940877,Amul Butter Cookies 200g,Others,9,500.0,4500.0,West,Net Banking,466.49,Regular,Mobile App
T019311,2025-08-20,48334136,Amul Protein Shake Vanilla 200ml,Health & Nutrition,20,600.0,12000.0,East,Cash,1309.01,Family,Mobile App
T019312,2024-06-28,51783426,Amul Cold Coffee 200ml,Beverages (New Flavors),17,375.0,6375.0,South,Cash,1020.49,New,Mobile App
T019313,2024-11-27,43280889,Amul Malai Paneer 1kg,Dairy Products,19,100.0,1900.0,North,Card,292.61,Returning,Online Portal
T019314,2024-07-21,57937380,Amul Protein Shake Chocolate 200ml,Health & Nutrition,14,600.0,8400.0,South,Net Banking,0.52,Loyal,franchise store
T019315,2025-05-13,206846,Amul Cooking Butter 500g,Ghee & Cooking Essentials,7,800.0,5600.0,East,UPI,105.79,Business,Mobile App
T019316,2023-09-01,31256377,Amul Happy Treats Veggie Stix 400g,Others,9,500.0,4500.0,West,Cash,261.81,Occasional,Offline Store
T019317,2024-06-21,61133075,Amul Butter Croissant 80g,Bakery Items,13,187.0,2431.0,South,Wallet,16.3,Regular,franchise store
T019318,2025-03-28,62882309,Amul Frozen Paneer Tikka 500g,Bakery & Frozen,13,250.0,3250.0,West,Net Banking,537.1,Family,franchise store
T019319,2023-11-26,91503640,Amul Spiced Buttermilk 500ml,Dairy Products,17,99.0,1683.0,North,Wallet,33.18,VIP,Offline Store
T019320,2024-09-13,206846,Amul Cooking Butter 500g,Ghee & Cooking Essentials,5,800.0,4000.0,East,UPI,475.56,New,franchise store
T019321,2024-02-27,12571772,Amul Basundi 1L,Specialty Products,17,400.0,6800.0,East,Wallet,910.29,Regular,Mobile App
T019322,2023-09-20,58937020,Amul Chocolate Brownie 100g,Bakery Items,12,218.0,2616.0,North,Card,243.99,Seasonal,Mobile App
T019323,2025-04-17,70549300,Amul Dark Chocolate 150g,Chocolates,12,114.0,1368.0,North,Cash,222.66,Business,franchise store
T019324,2024-09-07,83184284,Amul Kool Koko 200ml,Beverages,6,120.0,720.0,South,Cash,39.32,Regular,Offline Store
T019325,2024-02-29,97719922,Amul Cheese Block 500g,Cheese & Cheese Products,17,500.0,8500.0,East,Cash,1202.24,Family,Offline Store
T019326,2024-01-23,37505707,Amul Choco Chips Ice Cream 1L,Ice Creams,9,300.0,2700.0,North,Card,227.22,New,Online Portal
T019327,2025-01-14,62232487,Amul Milk Chocolate 150g,Chocolates,13,115.0,1495.0,South,Wallet,216.55,Returning,Online Portal
T019328,2024-01-27,61133075,Amul Butter Croissant 80g,Bakery Items,13,187.0,2431.0,Central,UPI,165.52,Occasional,Offline Store
T019329,2024-03-16,21750991,Amul Greek Yogurt Strawberry 100g,Probiotic & Health Range,14,223.0,3122.0,Central,UPI,144.4,First-time,franchise store
T019330,2024-05-06,12337385,Amul Shrikhand Elaichi 500g,Specialty Products,13,400.0,5200.0,North,UPI,226.1,Occasional,Online Portal
T019331,2024-07-23,26598550,Amul Masti Buttermilk 500ml,Dairy Products,7,100.0,700.0,East,Net Banking,35.85,Occasional,franchise store
T019332,2024-11-01,71235158,Amul Strawberry Lassi 250ml,Beverages (New Flavors),21,600.0,12600.0,West,Card,465.54,Occasional,franchise store
T019333,2023-11-30,16994393,Amul Taaza Milk 1L,Dairy Products,15,100.0,1500.0,Central,UPI,184.82,Seasonal,franchise store
T019334,2025-08-09,16994393,Amul Taaza Milk 1L,Dairy Products,10,100.0,1000.0,North,Cash,103.41,Seasonal,Online Portal
T019335,2024-02-16,24078757,Amul Kesar Pista Ice Cream 1L,Ice Creams,16,300.0,4800.0,South,Card,329.71,Regular,Mobile App
T019336,2025-05-08,26980737,Amul Tru Orange Juice 200ml,Beverages,25,116.0,2900.0,South,Net Banking,387.79,Regular,franchise store
T019337,2025-01-05,16994393,Amul Taaza Milk 1L,Dairy Products,12,100.0,1200.0,North,Cash,155.44,Seasonal,Mobile App
T019338,2024-05-23,4664321,Amul Buttermilk Masala 200ml,Beverages (New Flavors),9,600.0,5400.0,East,UPI,1001.99,Returning,Online Portal
T019339,2025-02-12,37245757,Amul Spicy Potato Chips 200g,Snacks & Savories,14,54.0,756.0,Central,Card,52.7,Family,Online Portal
T019340,2024-08-20,18439717,Amul Frozen Cheese Corn Nuggets 400g,Bakery & Frozen,10,250.0,2500.0,Central,Cash,478.65,Regular,franchise store
T019341,2025-05-03,23548091,Amul Chocozoo Kids Pack 250g,Chocolates,6,150.0,900.0,East,Net Banking,20.68,Business,Offline Store
T019342,2025-07-22,14921131,Amul Cheesy Corn Puffs 150g,Snacks & Savories,16,550.0,8800.0,North,Card,441.51,Occasional,Online Portal
T019343,2023-08-28,7241154,Amul Rajbhog Ice Cream 1L,Ice Creams,10,300.0,3000.0,South,UPI,329.19,Seasonal,Mobile App
T019344,2023-09-06,14415647,Amul Kool Rose Milk 200ml,Beverages,13,120.0,1560.0,Central,Net Banking,215.49,Family,Offline Store
T019345,2023-11-26,25032666,Amul Gold Milk 1L,Dairy Products,11,100.0,1100.0,West,Cash,177.17,VIP,franchise store
T019346,2024-02-14,37505707,Amul Choco Chips Ice Cream 1L,Ice Creams,12,300.0,3600.0,South,Cash,705.58,Business,Mobile App
T019347,2024-06-24,13006228,Amul Dark Chocolate Ice Cream 1L,Ice Creams,28,300.0,8400.0,East,Cash,1448.14,Returning,Offline Store
T019348,2025-08-19,4664321,Amul Buttermilk Masala 200ml,Beverages (New Flavors),6,600.0,3600.0,West,Wallet,473.82,First-time,Offline Store
T019349,2024-05-01,64829395,Amul Cream Tetra Pack 250ml,UHT & Long Life,16,150.0,2400.0,South,Net Banking,18.37,Business,franchise store
T019350,2025-08-02,14909382,Amul Cassata Slice 120ml,Ice Creams,12,56.0,672.0,Central,Wallet,9.95,Business,Online Portal
T019351,2023-11-16,97241768,Amul Chocolate Ice Cream 1L,Ice Creams,12,300.0,3600.0,West,UPI,503.47,Returning,Mobile App
T019352,2024-12-26,62882309,Amul Frozen Paneer Tikka 500g,Bakery & Frozen,27,250.0,6750.0,West,UPI,1212.6,Family,Offline Store
T019353,2024-05-11,69924743,Amul Shrikhand Mango 500g,Specialty Products,11,400.0,4400.0,Central,Wallet,460.98,New,Offline Store
T019354,2024-05-26,4957799,Amul Masti Dahi 400g,Probiotic & Health Range,13,250.0,3250.0,East,Cash,613.42,VIP,Offline Store
T019355,2024-04-16,43280889,Amul Malai Paneer 1kg,Dairy Products,16,100.0,1600.0,Central,Cash,186.01,Business,Mobile App
T019356,2024-01-26,14415647,Amul Kool Rose Milk 200ml,Beverages,19,120.0,2280.0,Central,Wallet,167.68,Returning,Mobile App
T019357,2023-12-29,70415490,Amul Frozen Veggie Burger Patty 500g,Bakery & Frozen,10,250.0,2500.0,North,Wallet,422.56,Regular,Online Portal
T019358,2025-07-15,79291279,Amul Butter 500g,Butter & Spreads,23,200.0,4600.0,South,Card,651.54,Occasional,Mobile App
T019359,2025-08-06,11071426,Amul Buffalo Ghee 1L,Ghee & Cooking Essentials,8,703.0,5624.0,South,Cash,268.46,Loyal,franchise store
T019360,2024-04-27,71579542,Amul Mystic Mocha Chocolate 150g,Chocolates,12,30.0,360.0,Central,UPI,62.24,VIP,Mobile App
T019361,2024-02-01,71579542,Amul Mystic Mocha Chocolate 150g,Chocolates,12,30.0,360.0,South,Wallet,66.32,Family,Online Portal
T019362,2024-12-15,56068016,Amul Fortified Milk 1L,Health & Nutrition,12,600.0,7200.0,South,Wallet,147.48,Regular,Offline Store
T019363,2024-05-05,37245757,Amul Spicy Potato Chips 200g,Snacks & Savories,17,54.0,918.0,West,Net Banking,34.4,Business,franchise store
T019364,2025-02-19,4957799,Amul Masti Dahi 400g,Probiotic & Health Range,18,250.0,4500.0,North,Net Banking,703.08,Occasional,Offline Store
T019365,2024-05-27,62232487,Amul Milk Chocolate 150g,Chocolates,9,115.0,1035.0,South,Net Banking,34.14,Occasional,franchise store
T019366,2023-09-24,62232487,Amul Milk Chocolate 150g,Chocolates,15,115.0,1725.0,North,Net Banking,266.32,New,franchise store
T019367,2024-08-15,83734632,Amul Cheese Spread Yummy Plain 200g,Butter & Spreads,37,177.0,6549.0,North,UPI,62.7,Family,Online Portal
T019368,2024-10-25,88384214,Amul Lite Spread 250g,Butter & Spreads,24,54.0,1296.0,East,Wallet,52.92,Regular,franchise store
T019369,2025-01-04,68165390,Amul Kool Café 200ml,Beverages,8,51.0,408.0,South,Wallet,41.57,Seasonal,Offline Store
T019370,2024-04-11,18439717,Amul Frozen Cheese Corn Nuggets 400g,Bakery & Frozen,14,250.0,3500.0,South,Card,28.73,Business,Online Portal
T019371,2023-10-26,25032666,Amul Gold Milk 1L,Dairy Products,21,100.0,2100.0,East,Cash,94.53,Seasonal,Offline Store
T019372,2025-02-01,24078757,Amul Kesar Pista Ice Cream 1L,Ice Creams,6,300.0,1800.0,West,Wallet,11.92,New,Mobile App
T019373,2024-02-12,53074058,Amul Cheddar Cheese 200g,Cheese & Cheese Products,12,500.0,6000.0,Central,Cash,1126.2,Family,Mobile App
T019374,2024-06-17,57937380,Amul Protein Shake Chocolate 200ml,Health & Nutrition,10,600.0,6000.0,East,Cash,21.06,Occasional,Mobile App
T019375,2025-04-21,54796676,Amul White Butter 500g,Ghee & Cooking Essentials,12,800.0,9600.0,Central,Cash,1496.43,Family,Offline Store
T019376,2024-07-03,21365294,Amul Greek Yogurt Blueberry 100g,Probiotic & Health Range,27,245.0,6615.0,South,UPI,533.22,New,franchise store
T019377,2025-04-29,18009972,Amul Organic Ghee 500ml,Others,16,500.0,8000.0,Central,Card,1416.94,Family,Online Portal
T019378,2024-02-06,83184284,Amul Kool Koko 200ml,Beverages,21,120.0,2520.0,East,Cash,132.77,Seasonal,Offline Store
T019379,2023-11-20,6094027,Amul Kool Flavoured Milk Bottle 200ml,Beverages,18,120.0,2160.0,East,UPI,21.57,Family,Mobile App
T019380,2025-08-22,26598550,Amul Masti Buttermilk 500ml,Dairy Products,13,100.0,1300.0,Central,Cash,199.31,Occasional,Mobile App
T019381,2024-03-01,54796676,Amul White Butter 500g,Ghee & Cooking Essentials,13,800.0,10400.0,Central,Cash,726.77,First-time,Offline Store
T019382,2025-03-15,68165390,Amul Kool Café 200ml,Beverages,12,51.0,612.0,South,Card,96.49,Returning,Online Portal
T019383,2023-12-26,31256377,Amul Happy Treats Veggie Stix 400g,Others,24,500.0,12000.0,North,UPI,149.75,VIP,Mobile App
T019384,2025-03-11,94900507,Amul Peanut Spread Crunchy 200g,Butter & Spreads,8,100.0,800.0,South,Cash,102.42,Occasional,Offline Store
T019385,2024-04-03,11071426,Amul Buffalo Ghee 1L,Ghee & Cooking Essentials,10,703.0,7030.0,East,Cash,502.9,VIP,Online Portal
T019386,2025-07-02,57937380,Amul Protein Shake Chocolate 200ml,Health & Nutrition,15,600.0,9000.0,West,Net Banking,93.48,VIP,Mobile App
T019387,2024-08-19,83734632,Amul Cheese Spread Yummy Plain 200g,Butter & Spreads,15,177.0,2655.0,West,Cash,69.98,Regular,Offline Store
T019388,2023-10-21,18315080,Amul Paneer 200g,Dairy Products,17,61.0,1037.0,North,Cash,35.7,Family,Offline Store
T019389,2024-08-03,62882309,Amul Frozen Paneer Tikka 500g,Bakery & Frozen,19,250.0,4750.0,Central,Cash,604.81,Business,Offline Store
T019390,2023-10-02,6094027,Amul Kool Flavoured Milk Bottle 200ml,Beverages,17,120.0,2040.0,West,Wallet,88.41,Seasonal,Offline Store
T019391,2024-12-13,43726257,Amul Shrikhand Kesar 500g,Specialty Products,3,400.0,1200.0,North,Card,174.99,Occasional,Online Portal
T019392,2024-08-11,71579542,Amul Mystic Mocha Chocolate 150g,Chocolates,13,30.0,390.0,East,Cash,50.63,Seasonal,Online Portal
T019393,2024-09-13,14909382,Amul Cassata Slice 120ml,Ice Creams,10,56.0,560.0,Central,UPI,45.86,First-time,Mobile App
T019394,2024-09-02,91017437,Amul Lactose-Free Milk 1L,Dairy Products,16,100.0,1600.0,Central,Cash,95.52,Regular,Mobile App
T019395,2025-01-09,97719922,Amul Cheese Block 500g,Cheese & Cheese Products,10,500.0,5000.0,Central,UPI,622.56,Returning,Online Portal
T019396,2025-06-02,46612151,Amul Processed Cheese Cube 200g,Cheese & Cheese Products,5,238.0,1190.0,West,Cash,150.91,Family,franchise store
T019397,2024-04-26,79195263,Amul Kool Saffron Milk 200ml,Beverages,5,120.0,600.0,Central,Wallet,67.03,New,Offline Store
T019398,2024-09-08,6094027,Amul Kool Flavoured Milk Bottle 200ml,Beverages,13,120.0,1560.0,North,Card,293.98,VIP,Mobile App
T019399,2024-12-01,26980737,Amul Tru Orange Juice 200ml,Beverages,19,116.0,2204.0,West,Cash,3.6,VIP,Online Portal
T019400,2023-08-25,88384214,Amul Lite Spread 250g,Butter & Spreads,13,54.0,702.0,West,Cash,80.36,Seasonal,Mobile App
T019401,2025-01-04,41910047,Amul Gold UHT Milk 1L,UHT & Long Life,6,150.0,900.0,East,Cash,57.23,New,Mobile App
T019402,2025-03-22,64935768,Amul Mithai Gulab Jamun Tin 1kg,Specialty Products,14,400.0,5600.0,East,Cash,256.22,Returning,Online Portal
T019403,2024-09-28,28937579,Amul Chocolate Donut 80g,Bakery Items,11,429.0,4719.0,Central,Card,786.02,Regular,Offline Store
T019404,2024-12-13,51783426,Amul Cold Coffee 200ml,Beverages (New Flavors),22,375.0,8250.0,West,UPI,1345.97,Loyal,Offline Store
T019405,2024-03-15,18009972,Amul Organic Ghee 500ml,Others,11,500.0,5500.0,East,UPI,75.9,Business,Online Portal
T019406,2024-03-28,25032666,Amul Gold Milk 1L,Dairy Products,20,100.0,2000.0,Central,Wallet,194.0,Regular,Mobile App
T019407,2024-09-02,79195263,Amul Kool Saffron Milk 200ml,Beverages,9,120.0,1080.0,Central,Cash,199.55,Family,franchise store
